uf_sigla;cid;url_cidade;json_google;lat;lng
PB;SECRETARIA DE ESTADO DA ADMI;https://maps,googleapis,com/maps/api/place/nearbysearch/json?name=SECRETARIA%20DE%20ESTADO%20DA%20ADMINISTRACAO%20PENITENCIARIA&location=-7,112023,-34,834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SECRETARIA DE ESTADO DA COMU;https://maps,googleapis,com/maps/api/place/nearbysearch/json?name=SECRETARIA%20DE%20ESTADO%20DA%20COMUNICACAO%20INSTITUCIONAL&location=-7,112023,-34,834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SECRETARIA DE ESTADO DA CULT;https://maps,googleapis,com/maps/api/place/nearbysearch/json?name=SECRETARIA%20DE%20ESTADO%20DA%20CULTURA&location=-7,112023,-34,834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SECRETARIA DE ESTADO DA EDUC;https://maps,googleapis,com/maps/api/place/nearbysearch/json?name=SECRETARIA%20DE%20ESTADO%20DA%20EDUCACAO&location=-7,112023,-34,834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SECRETARIA DE ESTADO DA INFR;https://maps,googleapis,com/maps/api/place/nearbysearch/json?name=SECRETARIA%20DE%20ESTADO%20DA%20INFRA-ESTRUTURA&location=-7,112023,-34,834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SECRETARIA DE ESTADO DA JUVE;https://maps,googleapis,com/maps/api/place/nearbysearch/json?name=SECRETARIA%20DE%20ESTADO%20DA%20JUVENTUDE,%20ESPORTE%20E%20LAZER&location=-7,112023,-34,834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SECRETARIA DE ESTADO DA RECE;https://maps,googleapis,com/maps/api/place/nearbysearch/json?name=SECRETARIA%20DE%20ESTADO%20DA%20RECEITA&location=-7,112023,-34,834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SECRETARIA DE ESTADO DA SAUD;https://maps,googleapis,com/maps/api/place/nearbysearch/json?name=SECRETARIA%20DE%20ESTADO%20DA%20SAUDE&location=-7,112023,-34,834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SECRETARIA DE ESTADO DA SEGU;https://maps,googleapis,com/maps/api/place/nearbysearch/json?name=SECRETARIA%20DE%20ESTADO%20DA%20SEGURANCA%20E%20DA%20DEFESA%20SOCIAL&location=-7,112023,-34,834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SECRETARIA DE ESTADO DAS FIN;https://maps,googleapis,com/maps/api/place/nearbysearch/json?name=SECRETARIA%20DE%20ESTADO%20DAS%20FINANCAS&location=-7,112023,-34,834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SECRETARIA DE ESTADO DO DESE;https://maps,googleapis,com/maps/api/place/nearbysearch/json?name=SECRETARIA%20DE%20ESTADO%20DO%20DESENVOLVIMENTO%20HUMANO&location=-7,112023,-34,834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SECRETARIA DE ESTADO DO PLAN;https://maps,googleapis,com/maps/api/place/nearbysearch/json?name=SECRETARIA%20DE%20ESTADO%20DO%20PLANEJAMENTO%20E%20GESTAO&location=-7,112023,-34,834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SUP, DE OBRAS DO PLANO DE DE;https://maps,googleapis,com/maps/api/place/nearbysearch/json?name=SUP,%20DE%20OBRAS%20DO%20PLANO%20DE%20DESENVOLVIMENTO%20DO%20ESTADO&location=-7,112023,-34,834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SUPERINTENDENCIA DE ADMINIST;https://maps,googleapis,com/maps/api/place/nearbysearch/json?name=SUPERINTENDENCIA%20DE%20ADMINISTRACAO%20DO%20MEIO%20AMBIENTE&location=-7,112023,-34,834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;TRIBUNAL DE CONTAS          ;https://maps,googleapis,com/maps/api/place/nearbysearch/json?name=TRIBUNAL%20DE%20CONTAS&location=-7,112023,-34,834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,13032;-34,87025
PB;UNIVERSIDADE ESTADUAL DA PAR;https://maps,googleapis,com/maps/api/place/nearbysearch/json?name=UNIVERSIDADE%20ESTADUAL%20DA%20PARAIBA&location=-7,112023,-34,834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,15854;-34,87308
