uf_sigla;cid;url_cidade;json_google;lat;lng
PB;SEC DE ESTADO DO DESENV DA AGROPECUARIA E DA PESCA;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=SEC%20DE%20ESTADO%20DO%20DESENV%20DA%20AGROPECUARIA%20E%20DA%20PESCA&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SEC DE ESTADO DO TURISMO E DO DESENVOLVIMENTO ECONOMICO;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=SEC%20DE%20ESTADO%20DO%20TURISMO%20E%20DO%20DESENVOLVIMENTO%20ECONOMICO&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SECRETAR DE ESTADO DA INTERIORIZACAO DA ACAO DO GOVERNO;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=SECRETAR%20DE%20ESTADO%20DA%20INTERIORIZACAO%20DA%20ACAO%20DO%20GOVERNO&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SECRETARIA DE ESTADO DA ADMINISTRACAO;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=SECRETARIA%20DE%20ESTADO%20DA%20ADMINISTRACAO&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SECRETARIA DE ESTADO DA ADMINISTRACAO PENITENCIARIA;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=SECRETARIA%20DE%20ESTADO%20DA%20ADMINISTRACAO%20PENITENCIARIA&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SECRETARIA DE ESTADO DA COMUNICACAO INSTITUCIONAL;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=SECRETARIA%20DE%20ESTADO%20DA%20COMUNICACAO%20INSTITUCIONAL&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SECRETARIA DE ESTADO DA CULTURA;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=SECRETARIA%20DE%20ESTADO%20DA%20CULTURA&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SECRETARIA DE ESTADO DA EDUCACAO;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=SECRETARIA%20DE%20ESTADO%20DA%20EDUCACAO&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SECRETARIA DE ESTADO DA INFRA-ESTRUTURA;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=SECRETARIA%20DE%20ESTADO%20DA%20INFRA-ESTRUTURA&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SECRETARIA DE ESTADO DA JUVENTUDE, ESPORTE E LAZER;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=SECRETARIA%20DE%20ESTADO%20DA%20JUVENTUDE,%20ESPORTE%20E%20LAZER&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SECRETARIA DE ESTADO DA RECEITA;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=SECRETARIA%20DE%20ESTADO%20DA%20RECEITA&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SECRETARIA DE ESTADO DA SAUDE;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=SECRETARIA%20DE%20ESTADO%20DA%20SAUDE&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SECRETARIA DE ESTADO DA SEGURANCA E DA DEFESA SOCIAL;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=SECRETARIA%20DE%20ESTADO%20DA%20SEGURANCA%20E%20DA%20DEFESA%20SOCIAL&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SECRETARIA DE ESTADO DAS FINANCAS;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=SECRETARIA%20DE%20ESTADO%20DAS%20FINANCAS&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SECRETARIA DE ESTADO DO DESENVOLVIMENTO HUMANO;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=SECRETARIA%20DE%20ESTADO%20DO%20DESENVOLVIMENTO%20HUMANO&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SECRETARIA DE ESTADO DO PLANEJAMENTO E GESTAO;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=SECRETARIA%20DE%20ESTADO%20DO%20PLANEJAMENTO%20E%20GESTAO&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SUP. DE OBRAS DO PLANO DE DESENVOLVIMENTO DO ESTADO;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=SUP.%20DE%20OBRAS%20DO%20PLANO%20DE%20DESENVOLVIMENTO%20DO%20ESTADO&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;SUPERINTENDENCIA DE ADMINISTRACAO DO MEIO AMBIENTE;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=SUPERINTENDENCIA%20DE%20ADMINISTRACAO%20DO%20MEIO%20AMBIENTE&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,1241;-34,876206
PB;TRIBUNAL DE CONTAS;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=TRIBUNAL%20DE%20CONTAS&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,13032;-34,87025
PB;UNIVERSIDADE ESTADUAL DA PARAIBA;https://maps.googleapis.com/maps/api/place/nearbysearch/json?name=UNIVERSIDADE%20ESTADUAL%20DA%20PARAIBA&location=-7.112023,-34.834362&rankby=distance&key=AIzaSyCYzCGQBne1-xEN09hEsFCz0bNrgn1tiMo;;-7,15854;-34,87308
